,title,ad_url,address,unit_type,price,bedrooms,bathrooms,apartment_lat,apartment_lon,hydro_included,heat_included,water_included,laundry_included,backyard_included,parking_included,gym_included,sqft,furnished,air_conditioning,walk_score,transit_score,bike_score,img_1,"img_2""",img_3
17,"
                            RENOVATED-2 BEDROOM UNIT- QUEENSWAY & PARKLAWN!!!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-2-bedroom-unit-queensway-parklawn/1511571620?null&siteLocale=en_CA,"23 Cannon Rd, Etobicoke, ON M8Y 1R8, Canada",Apartment,2500,2,1,43.6335838,-79.4874596,0,1,1,1,1,1,0,950,0,1,43,63,75,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/JkAAAOSwooVfCgMX/$_27.JPG,https://i.ebayimg.com/00/s/NDY4WDgwMA==/z/emQAAOSwJmRfCgNh/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/uYMAAOSwoU1fCgNl/$_2.JPG
18,"
                            Liberty Village Townhome - RENTAL
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/liberty-village-townhome-rental/1511568906?null&siteLocale=en_CA,"701-42 Western Battery Rd, Toronto, ON M6K 3P1, Canada",Condo,2300,1,1,43.6396638,-79.4134616,1,1,1,1,1,1,0,600,0,1,87,92,95,https://i.ebayimg.com/00/s/MzAyWDQ1NA==/z/xjcAAOSwYkVfCgDD/$_27.JPG,https://i.ebayimg.com/00/s/MzAyWDQ1NA==/z/pvMAAOSwQiJfCgDL/$_2.JPG,https://i.ebayimg.com/00/s/MjEyWDMxOQ==/z/JmUAAOSw6YNfCgDQ/$_2.JPG
19,"
                            NEW PRICE... 1 Bedroom $1900 at King /Bathurst
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-price-1-bedroom-1900-at-king-bathurst/1511560872?null&siteLocale=en_CA,"38 Stewart Street, M5V 0H1, Toronto, ON",Condo,1900,1,1,43.6437654,-79.4013543,0,1,1,1,0,0,1,450,0,1,98,10,64,https://i.ebayimg.com/00/s/NTMxWDgwMA==/z/mf4AAOSwn0dfCflP/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/TLEAAOSwCqJfCflC/$_2.JPG,https://i.ebayimg.com/00/s/NTMxWDgwMA==/z/2YsAAOSwO0NfCflG/$_2.JPG
20,"
                            basement apartment
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-apartment/1511558529?null&siteLocale=en_CA,"65 Maniza Rd, North York, ON M3K 1R8, Canada",Apartment,1900,2,1,43.7349302,-79.4639705,0,0,0,1,0,1,0,800,0,1,42,77,47,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ycgAAOSwjd5fCfca/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/UPAAAOSwLyNfCfce/$_2.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/U90AAOSwDHNfCfcv/$_2.JPG
0,"
                            80 Heath Estates - 1 Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/80-heath-estates-1-bedroom-apartment-for-rent/1505795953?null&siteLocale=en_CA,"80 Heath Street West, Toronto, ON, M4V 2C6",Apartment,2100,1,1,43.689829,-79.3989498,0,1,1,1,1,0,0,727,0,0,66,84,78,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/odYAAOSwHiBe4XLJ/$_27.JPG,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/PyoAAOSwppde4XLH/$_2.JPG,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/wW4AAOSwddBe4XLH/$_2.JPG
1,"
                            Pleasant Manor - Studio Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/pleasant-manor-studio-apartment-for-rent/1505795653?null&siteLocale=en_CA,"501 Mount Pleasant Road, Toronto, ON, M4S 2L9",Apartment,1500,1,1,43.7014466,-79.3870454,0,1,1,1,0,0,0,500,0,0,84,83,52,,,
2,"
                            La Salle Towers - 1 Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/la-salle-towers-1-bedroom-apartment-for-rent/1505795327?null&siteLocale=en_CA,"135 Lawton Blvd, Toronto, ON, M4V 1Z6",Apartment,1950,1,1,43.6949068,-79.3967114,0,1,1,1,1,0,0,640,0,0,86,83,51,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/hH8AAOSwtzle4XI6/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/NrIAAOSwYgle4XI9/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/1e0AAOSwExVe4XI5/$_2.JPG
3,"
                            La Salle Towers - 2 Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/la-salle-towers-2-bedroom-apartment-for-rent/1505795305?null&siteLocale=en_CA,"135 Lawton Blvd, Toronto, ON, M4V 1Z6",Apartment,2300,2,1,43.6949068,-79.3967114,0,1,1,1,1,0,0,720,0,0,86,83,51,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/6ToAAOSwb7te4XI6/$_27.JPG,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/r-EAAOSw4iNe4XI5/$_2.JPG,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/SncAAOSwf3pe4XI5/$_2.JPG
4,"
                            The Ellington - 1 Bedroom + den Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/the-ellington-1-bedroom-den-apartment-for-rent/1505795059?null&siteLocale=en_CA,"7 Carlton Street, Toronto, ON, M5B 2M3",Apartment,2250,1.5,1,43.6610563,-79.3826698,1,1,1,1,0,0,1,730,0,1,99,95,93,https://i.ebayimg.com/00/s/NzI2WDk2OA==/z/yxQAAOSwythe4XIC/$_27.JPG,https://i.ebayimg.com/00/s/MjU2WDM0MQ==/z/0d8AAOSw7Bde4XIC/$_2.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/QIUAAOSwvhte4XID/$_2.JPG
5,"
                            729-200 Dundas Street East - Condo Unit Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/729-200-dundas-street-east-condo-unit-apartment-for-rent/1505794777?null&siteLocale=en_CA,"200 Dundas street east, Toronto, ON, M5A 1Z4",Apartment,2250,2.5,1,43.6573757,-79.3740982,0,0,0,1,0,0,1,700,0,0,95,96,99,https://i.ebayimg.com/00/s/NzY4WDExNTM=/z/s8sAAOSw8zJe4XHD/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTM=/z/WScAAOSwKVhe4XHD/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTM=/z/TusAAOSwFxpe4XHC/$_2.JPG
6,"
                            169 St George - Studio Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/169-st-george-studio-apartment-for-rent/1505793962?null&siteLocale=en_CA,"169 St. George Street, Toronto, ON, M5R 2M2",Apartment,1640,1,1,43.6708741,-79.400709,0,1,1,1,1,0,0,500,0,0,88,98,75,https://i.ebayimg.com/00/s/NzY4WDExNTU=/z/i~oAAOSwyKBfBcu~/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTU=/z/hkwAAOSwkjlfBcu~/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTU=/z/BpUAAOSwcT1fBcu~/$_2.JPG
7,"
                            149 St George - 1 Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/149-st-george-1-bedroom-apartment-for-rent/1505793908?null&siteLocale=en_CA,"149 St. George, Toronto, ON, M5R 2L9",Apartment,1900,1,1,43.6533809,-79.3716164,0,1,1,1,1,0,0,616,0,0,96,10,98,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/2iAAAOSw60hfBDvE/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/gU8AAOSw8~ZfBDvE/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/glMAAOSwPfxfBDvE/$_2.JPG
8,"
                            Skyliner - Studio Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/skyliner-studio-apartment-for-rent/1505793745?null&siteLocale=en_CA,"224 St. George Street, Toronto, ON, M5R 2N9",Apartment,1545,1,1,43.6714339,-79.4019404,0,1,1,1,0,0,0,500,0,0,85,98,10,https://i.ebayimg.com/00/s/NzY4WDExNTY=/z/WSMAAOSw6ahe-wEv/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTY=/z/w88AAOSw11Je-wEv/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTY=/z/6hQAAOSwRkhe-wEu/$_2.JPG
9,"
                            Skyliner - 1 Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/skyliner-1-bedroom-apartment-for-rent/1505793738?null&siteLocale=en_CA,"224 St. George Street, Toronto, ON, M5R 2N9",Apartment,1840,1,1,43.6714339,-79.4019404,0,1,1,1,0,0,0,590,0,0,85,98,10,https://i.ebayimg.com/00/s/NzY4WDExNTU=/z/mjUAAOSwGC9fCGLn/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTU=/z/EmIAAOSwGQlfCGLn/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTU=/z/4RQAAOSw8txfCGLn/$_2.JPG
10,"
                            Forest Hill Residences - 2 Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/forest-hill-residences-2-bedroom-apartment-for-rent/1505793707?null&siteLocale=en_CA,"780 Eglinton Avenue West, Toronto, ON, M5N 1E9",Apartment,2575,2,1,43.7018973,-79.4226626,0,1,1,1,1,0,0,934,0,0,79,72,71,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/Gf0AAOSwuCdfBDvD/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/TcIAAOSw3StfBDvC/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/t0gAAOSw82VfBDvC/$_2.JPG
11,"
                            214 St George - 2 Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/214-st-george-2-bedroom-apartment-for-rent/1505793658?null&siteLocale=en_CA,"214 St. George Street, Toronto, ON, M5R 2N8",Apartment,2550,2,1,43.6712116,-79.4019404,0,1,1,1,0,0,0,810,0,0,85,98,10,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/DmsAAOSwrIRe4XDK/$_27.JPG,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/ujkAAOSw1Exe4XDK/$_2.JPG,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/xSIAAOSwSMZe4XDK/$_2.JPG
12,"
                            The Ellington - 1 Bedroom + den Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/the-ellington-1-bedroom-den-apartment-for-rent/1505793330?null&siteLocale=en_CA,"7  Carlton Street, Toronto, ON, M5B 2M3",Apartment,2250,1.5,1,43.6610563,-79.3826698,1,1,1,1,0,0,0,730,0,1,99,95,93,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/U~cAAOSwiX9e4XB5/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/avgAAOSwLRde4XB7/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/h2IAAOSwG~Re4XB7/$_2.JPG
13,"
                            1 Bedroom + Den Apartment for Rent - 3443 Bathurst Street
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-den-apartment-for-rent-3443-bathurst-street/1505793053?null&siteLocale=en_CA,"3443 Bathurst Street, Toronto, ON, M6A 2C3",Apartment,2100,1.5,1,43.7280472,-79.4314888,0,0,0,1,0,0,1,921,0,0,71,70,57,https://i.ebayimg.com/00/s/NzY4WDEzNjU=/z/PikAAOSwasBe4XA4/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDEzNjU=/z/DhgAAOSwSiVe4XA4/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDEzNjU=/z/ZEkAAOSwLjNe4XA4/$_2.JPG
14,"
                            40 Alexander Street - 2 Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/40-alexander-street-2-bedroom-apartment-for-rent/1505793038?null&siteLocale=en_CA,"40 Alexander Street, Toronto, ON, M4Y 1B5",Apartment,2375,2,1,43.663292,-79.3820119,0,1,1,0,0,0,0,882,0,0,98,92,75,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/6skAAOSwT1Re4XAy/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/JFwAAOSwMTZe4XA0/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/9O0AAOSwSfVe4XAt/$_2.JPG
15,"
                            Islington Terrace #3786 - Luxury Condo for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/islington-terrace-3786-luxury-condo-for-rent/1505791318?null&siteLocale=en_CA,"7 Mabelle Avenue, Toronto, ON, M9A 0C9",Apartment,2195,2,2,43.645586,-79.527417,0,0,0,0,0,0,1,690,0,0,80,96,75,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/03YAAOSwN4RfBcuq/$_27.JPG,https://i.ebayimg.com/00/s/ODExWDczOQ==/z/YPgAAOSwZQ1fBcuq/$_2.JPG,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/02QAAOSwPCRfBcuq/$_2.JPG
16,"
                            Parkside Place - 1 Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/parkside-place-1-bedroom-apartment-for-rent/1505791005?null&siteLocale=en_CA,"55 Triller Avenue, Toronto, ON, M6R 2H6",Apartment,1765,1,1,43.6399616,-79.4437099,0,1,1,1,1,0,0,655,0,0,86,79,60,https://i.ebayimg.com/00/s/MTYwMFg3NjI=/z/~UYAAOSwVNpe4W5q/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/CIkAAOSwAZJe4W5p/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/mP0AAOSwSU5e4W5p/$_2.JPG
0,"
                            45 Balliol Street - Jr. 1 Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/45-balliol-street-jr-1-bedroom-apartment-for-rent/1505786610?null&siteLocale=en_CA,"45 Balliol Street, Toronto, ON, M4S 1C3",Apartment,1750,1,1,43.6973806,-79.3949306,0,1,1,0,1,0,0,490,0,0,89,80,56,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/mcwAAOSw90le4Wqo/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Ry4AAOSwqmxe4Wqi/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/~qkAAOSwVVBe4Wqi/$_2.JPG
1,"
                            45 Balliol Street - Renovated JR 1 Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/45-balliol-street-renovated-jr-1-bedroom-apartment-for-rent/1505786599?null&siteLocale=en_CA,"45 Balliol Street, Toronto, ON, M4S 1C3",Apartment,1850,1,1,43.6973806,-79.3949306,0,1,1,0,0,0,0,490,0,0,89,80,56,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/7FgAAOSwwcpe4Wqf/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/OY8AAOSwppde4Wqf/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/0bgAAOSwCTZe4Wqg/$_2.JPG
2,"
                            45 Balliol Street - Jr. 1 Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/45-balliol-street-jr-1-bedroom-apartment-for-rent/1505786595?null&siteLocale=en_CA,"45 Balliol Street, Toronto, ON, M4S 1C3",Apartment,1725,1,1,43.6973806,-79.3949306,0,1,1,0,0,0,0,490,0,0,89,80,56,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/c3wAAOSwNK5e4Wqk/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/qr8AAOSwZ-Ve4Wqk/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/nqwAAOSwkwte4Wqk/$_2.JPG
3,"
                            225 Davisville Avenue - 2 Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/225-davisville-avenue-2-bedroom-apartment-for-rent/1505786572?null&siteLocale=en_CA,"225 Davisville Avenue, Toronto, ON, M4S 1G9",Apartment,2335,2,1,43.6995814,-79.3881372,0,1,1,0,0,0,0,884,0,0,82,81,69,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/bJEAAOSwZ1Ze4WqW/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/m~EAAOSwpORe4Wqd/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/fZ0AAOSwz7Ve4WqW/$_2.JPG
4,"
                            77 Davisville Avenue - Renovated JR 1 Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/77-davisville-avenue-renovated-jr-1-bedroom-apartment-for-rent/1505786570?null&siteLocale=en_CA,"77 Davisville Avenue, Toronto, ON, M4S 1G4",Apartment,1895,1,1,43.6984455,-79.393681,0,1,1,0,0,0,0,547,0,0,86,80,54,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/-KIAAOSwpq9e4WqZ/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/2XEAAOSwvqde4WqS/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/gIcAAOSwISJe4Wqb/$_2.JPG
5,"
                            77 Davisville Avenue - 1 Bed 1 Bath Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/77-davisville-avenue-1-bed-1-bath-apartment-for-rent/1505786575?null&siteLocale=en_CA,"77 Davisville Avenue, Toronto, ON, M4S 1G4",Apartment,1795,1,1,43.6984455,-79.393681,0,1,1,0,0,0,0,547,0,0,86,80,54,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Ng0AAOSwvCRe4Wqb/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/r4kAAOSwUjJe4Wqb/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/tH4AAOSwyPRe4Wqa/$_2.JPG
0,"
                            Fuse 2 -1420 Dupont Street - 2 Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fuse-2-1420-dupont-street-2-bedroom-apartment-for-rent/1505783019?null&siteLocale=en_CA,"1420 Dupont Street, Toronto, ON, M6H 0C2",Apartment,2350,2,1,43.6667189,-79.4475628,0,0,0,1,1,0,1,693,0,1,82,77,83,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/jewAAOSwAQxe4WeE/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/iXMAAOSwwxxe4WeE/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/DksAAOSw0mFe4WeE/$_2.JPG
1,"
                            Bridge - 1 Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bridge-1-bedroom-apartment-for-rent/1505782994?null&siteLocale=en_CA,"38 Joe Shuster Way, Toronto, ON, M6K 0A5",Apartment,2050,1,1,43.6405288,-79.4244112,0,1,1,1,1,0,1,500,0,1,89,90,85,https://i.ebayimg.com/00/s/MjAwWDMwMA==/z/zvUAAOSwoAFe4WeA/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/EVcAAOSwPMle4WeA/$_2.JPG,https://i.ebayimg.com/00/s/MjAwWDMwMA==/z/RgIAAOSwUKZe4WeA/$_2.JPG
2,"
                            Bridge - 2 Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bridge-2-bedroom-apartment-for-rent/1505783002?null&siteLocale=en_CA,"38 Joe Shuster Way, Toronto, ON, M6K 0A5",Apartment,2550,2,2,43.6405288,-79.4244112,0,1,1,1,1,0,1,800,0,1,89,90,85,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/QJgAAOSwzJ9e~vVF/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/dmcAAOSwBQVe~vVG/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/onsAAOSwacBe~vVG/$_2.JPG
3,"
                            PET FRIENDLY RENTAL LIVING 1 BED WITH LARGE TERRANCE
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/pet-friendly-rental-living-1-bed-with-large-terrance/1505782007?null&siteLocale=en_CA,"15 Roehampton Avenue, Toronto, ON, M4P 0C2",Apartment,1804,1,1,43.7080608,-79.3978618,0,1,0,1,1,0,1,441,0,1,97,91,71,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/3YAAAOSwFYle4WaU/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/DEIAAOSwSRVe4WaX/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/JQwAAOSwKrte4WaR/$_2.JPG
4,"
                            The Ellington - 1 Bedroom + den Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/the-ellington-1-bedroom-den-apartment-for-rent/1505781003?null&siteLocale=en_CA,"7 Carlton Street, Toronto, ON, M5B 2M3",Apartment,2250,1.5,1,43.6610563,-79.3826698,1,1,1,1,0,0,1,730,0,1,99,95,93,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/gQEAAOSwKx9e4WWs/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/xaIAAOSw5RRe4WWs/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/XqgAAOSw0~de4WWr/$_2.JPG
5,"
                            Two Bedroom For Rent at Altair - 15 Martha Eaton Way
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bedroom-for-rent-at-altair-15-martha-eaton-way/1505780283?null&siteLocale=en_CA,"15 Martha Eaton Way, North York, ON, M6M 5B5",Apartment,2000,2,1,43.6966037,-79.4884482,0,0,0,0,0,0,0,957,0,1,33,72,37,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/I3wAAOSwqA9e4WUC/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/R-UAAOSwTfde4WUC/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/V4oAAOSwtThe4WUD/$_2.JPG
6,"
                            One Bedroom For Rent at Altair - 15 Martha Eaton Way
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-for-rent-at-altair-15-martha-eaton-way/1505780296?null&siteLocale=en_CA,"15 Martha Eaton Way, North York, ON, M6M 5B5",Apartment,1575,1,1,43.6966037,-79.4884482,0,0,0,0,0,0,0,577,0,1,33,72,37,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/lwwAAOSwXeJe4WUF/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/cQ0AAOSwLNBe4WUG/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/u7oAAOSw8lte4WUG/$_2.JPG
7,"
                            One bedroom  suite, Queensway and Parkside
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bedroom-suite-queensway-and-parkside/1505776462?null&siteLocale=en_CA,"1 Claude Avenue, Toronto, ON, M6R 2T5",Apartment,1600,1,1,43.6398325,-79.4517528,0,1,1,1,0,0,0,450,0,0,57,77,96,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/kPoAAOSwyB9e4WHY/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/GYIAAOSw8ile4WHR/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/AQgAAOSwgPhe4WHS/$_2.JPG
0,"
                            Bretton Place - One Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bretton-place-one-bedroom-apartment-for-rent/1505772871?null&siteLocale=en_CA,"44 Jackes Avenue, Toronto, ON, M4T 1G4",Apartment,1995,1,1,43.685763,-79.391121,0,1,1,1,0,0,1,681,0,0,83,84,49,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/0vUAAOSwjGte4V8J/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/TY4AAOSwX09e4V8K/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/jQoAAOSwo1Ze4V8K/$_2.JPG
1,"
                            Bretton Place - Two Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bretton-place-two-bedroom-apartment-for-rent/1505772874?null&siteLocale=en_CA,"44 Jackes Avenue, Toronto, ON, M4T 1G4",Apartment,2495,2,1,43.685763,-79.391121,0,1,1,1,0,0,1,835,0,0,83,84,49,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/5OsAAOSwOe5e4V8J/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/oy4AAOSw6lVe4V8K/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/A7cAAOSwLmxe4V8K/$_2.JPG
2,"
                            Bretton Place - Junior One Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bretton-place-junior-one-bedroom-apartment-for-rent/1505772878?null&siteLocale=en_CA,"44 Jackes Avenue, Toronto, ON, M4T 1G4",Apartment,1660,1,1,43.685763,-79.391121,0,1,1,1,0,0,1,423,0,0,83,84,49,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/k94AAOSwLsRe4V8I/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/WiQAAOSwmFde4V8K/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/kScAAOSw6xxe4V8J/$_2.JPG
3,"
                            Renovated two bedrooms , Yonge & St. Clair
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-two-bedrooms-yonge-st-clair/1505772373?null&siteLocale=en_CA,"49 St. Clair Avenue West, Toronto, ON, M4V 1K6",Apartment,2295,2.5,1,43.6873851,-79.3959042,0,1,1,1,0,0,0,920,0,1,90,84,77,http://img.youtube.com/vi/UkJGwBxH85M/0.jpg,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/uoUAAOSwRQNfDgIU/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/NgEAAOSwh7RfDgIU/$_2.JPG
4,"
                            Residences on Bloor - Studio Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/residences-on-bloor-studio-apartment-for-rent/1505771453?null&siteLocale=en_CA,"235 Bloor Street East, Toronto, ON, M4W 3Y3",Apartment,1474,1,1,43.671323,-79.380831,0,1,1,1,0,0,1,326,0,1,97,90,97,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/5ccAAOSwniBe4V4R/$_27.JPG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/RcUAAOSw4fhe4V4Q/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/~8YAAOSwAZJe4V4Q/$_2.JPG
