,title,ad_url,address,unit_type,price,bedrooms,bathrooms,apartment_lat,apartment_lon,hydro_included,heat_included,water_included,laundry_included,backyard_included,parking_included,gym_included,sqft,furnished,air_conditioning,walk_score,transit_score,bike_score,img_1,"img_2""",img_3
10,"
                            ForestHill Furnished Bachelor For Sublease - Ave. & St. Clair
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/foresthill-furnished-bachelor-for-sublease-ave-st-clair/1512142736?null&siteLocale=en_CA,"Warren Rd, Toronto, ON M4V, Canada",Apartment,1450.0,1,1,43.68538119999999,-79.4067963,0.0,1.0,1.0,1.0,1.0,0,0.0,400,1.0,1.0,72,84,62,https://i.ebayimg.com/00/s/Mzg5WDgwMA==/z/Md0AAOSwvdBfDelK/$_27.JPG,https://i.ebayimg.com/00/s/Mzg5WDgwMA==/z/DjUAAOSwBNNfDelN/$_2.JPG,https://i.ebayimg.com/00/s/MzIwWDgwMA==/z/YwEAAOSwt1tfDelb/$_2.JPG
11,"
                            Bachelor/1 bedroom apartment or office for rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-1-bedroom-apartment-or-office-for-rent/1512142239?null&siteLocale=en_CA,"1694 Eglinton Ave W, York, ON M6E 2H5, Canada",Apartment,1400.0,1,1,43.69680899999999,-79.44608269999999,1.0,1.0,1.0,1.0,0.0,0,0.0,450,0.0,1.0,81,82,58,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/vVsAAOSwkXlfDeq0/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/X3AAAOSw3JhfDeq3/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/l8IAAOSwHvNfDerE/$_2.JPG
12,"
                            Large 1-Bed Apartment-Recently Renod, In-Suite Laundry-$1550
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-1-bed-apartment-recently-renod-in-suite-laundry-1550/1512137811?null&siteLocale=en_CA,"Gladstone Ave, Toronto, ON M6H 3J2, Canada",Apartment,1550.0,1,1,43.662617,-79.435425,1.0,1.0,1.0,1.0,0.0,0,0.0,650,0.0,1.0,86,87,54,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/olQAAOSwcR1fDeS~/$_27.PNG,https://i.ebayimg.com/00/s/ODAwWDUzNA==/z/Q50AAOSwThZfDeTA/$_2.PNG,https://i.ebayimg.com/00/s/ODAwWDUzNA==/z/5E4AAOSwhuRfDeTC/$_2.PNG
13,"
                            Studio Apartement in CampusOne Toronto
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/studio-apartement-in-campusone-toronto/1500697273?null&siteLocale=en_CA,"253 College St, Toronto, ON M5T 1R5, Canada",Apartment,1100.0,1,1,43.6577965,-79.3989649,1.0,1.0,1.0,1.0,0.0,0,1.0,250,1.0,1.0,98,96,75,,,
14,"
                            2 Bedroom Apartment Pape and Danforth, Riverdale, Withrow Park
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-pape-and-danforth-riverdale-withrow-park/1512134228?null&siteLocale=en_CA,"71 Cavell Ave, Toronto, ON M4J 1H5, Canada",Apartment,2400.0,2,1,43.6767374,-79.34238619999999,1.0,1.0,1.0,1.0,1.0,0,0.0,800,0.0,0.0,88,89,85,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/sbMAAOSwRWVfDd6e/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/bN0AAOSw9v1fDeKm/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/94sAAOSwRRxfDeKq/$_2.JPG
15,"
                            Spacious high-ceiling bachelor apartment for rent on Bloor
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-high-ceiling-bachelor-apartment-for-rent-on-bloor/1512132691?null&siteLocale=en_CA,"730 Dovercourt Rd, Toronto, ON M6H 2W9, Canada",Apartment,1632.18,1,1,43.6596793,-79.4292906,0.0,1.0,1.0,1.0,1.0,0,0.0,378,1.0,0.0,86,87,59,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/JaYAAOSwKjRfDd7z/$_27.JPG,https://i.ebayimg.com/00/s/NDcwWDgwMA==/z/x4kAAOSw4ItfDd2k/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/EgQAAOSww05fDd8C/$_2.JPG
16,"
                            2 Bdrm Apartment, Midtown, close to TTC, Yorkdale, Allen Rd
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-apartment-midtown-close-to-ttc-yorkdale-allen-rd/1505725749?null&siteLocale=en_CA,"9 Fraserwood Ave, North York, ON M6B 2N3, Canada",Apartment,1999.0,2,1,43.713728,-79.4383469,0.0,0.0,1.0,1.0,1.0,0,0.0,634,0.0,1.0,30,82,61,https://i.ebayimg.com/00/s/NDAwWDgwMA==/z/HrsAAOSwGAVe4Snc/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/NXAAAOSwAy5e4Sox/$_2.JPG,https://i.ebayimg.com/00/s/NDAwWDgwMA==/z/Y9cAAOSwKule4Snq/$_2.JPG
17,"
                            2 Bedroom Apartment with parking and patio, Aug 1/Sept 1
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-with-parking-and-patio-aug-1-sept-1/1511988904?null&siteLocale=en_CA,"415 Jarvis St, Toronto, ON M4Y 3C1, Canada",Apartment,2225.0,2,1,43.6632286,-79.3768051,0.0,0.0,1.0,1.0,1.0,1,0.0,700,0.0,1.0,95,90,99,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/pRgAAOSwH6xfDMaD/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/9xkAAOSwzbxfDMai/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/uOIAAOSwzTtfDMax/$_2.JPG
18,"
                            Newly renovated one bedroom, Victoria Park and St Clair Ave E
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-one-bedroom-victoria-park-and-st-clair-ave-e/1509241646?null&siteLocale=en_CA,"612 Dawes Road, Toronto, ON, M4B 2K3",Apartment,1795.0,1,1,43.7073605,-79.29597199999999,0.0,1.0,1.0,1.0,0.0,0,0.0,583,0.0,1.0,62,71,56,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/OCkAAOSwZIBfB3ND/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/RmIAAOSwcn9fB3NG/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/6ZkAAOSwL8RfB3NG/$_2.JPG
19,"
                            Renovated one bedroom, Kingston and Woodbine, Upper Beaches
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-one-bedroom-kingston-and-woodbine-upper-beaches/1508839492?null&siteLocale=en_CA,"501 Kingston Road, Toronto, ON, M4L 1V7",Apartment,1835.0,1,1,43.6772305,-79.3026732,0.0,1.0,1.0,1.0,1.0,0,0.0,660,0.0,0.0,69,79,65,https://i.ebayimg.com/00/s/NTE5WDc3Nw==/z/0JEAAOSwpqNe9wxG/$_27.JPG,https://i.ebayimg.com/00/s/NTE5WDc3Nw==/z/V9EAAOSwvfFe9wxG/$_2.JPG,https://i.ebayimg.com/00/s/NTE5WDc3Nw==/z/T6MAAOSw07Be9wxG/$_2.JPG
20,"
                            Renovated one bedroom, Kingston Rd and Woodbine, Upper Beaches
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-one-bedroom-kingston-rd-and-woodbine-upper-beaches/1508099345?null&siteLocale=en_CA,"501 Kingston Road, Toronto, ON, M4L 1V7",Apartment,1895.0,1,1,43.6772305,-79.3026732,0.0,1.0,1.0,1.0,1.0,0,0.0,675,0.0,1.0,69,79,65,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/iN0AAOSwaNVe9wuX/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/5WEAAOSwZtpe9wuW/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/Y6kAAOSwtzle9wuZ/$_2.JPG
21,"
                            Renovated two bedroom, Queen East and Victoria Park, Beaches
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-two-bedroom-queen-east-and-victoria-park-beaches/1505832078?null&siteLocale=en_CA,"3008 - 3010 Queen Street East, Toronto, ON, M1N 1A4",Apartment,2150.0,2,1,43.6754357,-79.2773995,0.0,1.0,1.0,1.0,0.0,0,0.0,750,0.0,1.0,59,68,35,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/ZpoAAOSwavZe4ZhH/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/SfUAAOSwKhBe4ZhH/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/WYEAAOSwYzVe4ZhH/$_2.JPG
22,"
                            Renovated two bedroom,  Bloor and Castle Frank, Rosedale
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-two-bedroom-bloor-and-castle-frank-rosedale/1505826641?null&siteLocale=en_CA,"36 Castle Frank Road, Toronto, ON, M4W 2Z2",Apartment,2720.0,2,1,43.6766132,-79.36971989999999,0.0,1.0,1.0,1.0,1.0,0,0.0,1050,0.0,1.0,41,91,60,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/fBoAAOSweFhe4ZLL/$_27.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/WqoAAOSwgJNe4ZLS/$_2.JPG,https://i.ebayimg.com/00/s/MTA2N1gxNjAw/z/ZlMAAOSwez9e4ZLT/$_2.JPG
0,"
                            2 Bedroom - Gorgeous Neighbourhood!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-gorgeous-neighbourhood/1512116499?null&siteLocale=en_CA,"20 Helen Ave, Thornhill, ON L4J 1J7, Canada",Apartment,1795.0,2,1,43.8256075,-79.43049959999999,1.0,1.0,1.0,1.0,1.0,2,0.0,1300,1.0,1.0,48,47,53,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/EH4AAOSwvdBfDczx/$_27.JPG,https://i.ebayimg.com/00/s/MzYyWDgwMA==/z/kC0AAOSw6YlfDcz0/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/CEwAAOSwo3JfDcz3/$_2.JPG
1,"
                            1 bedroom apartment for rent from 1st August
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-from-1st-august/1512096734?null&siteLocale=en_CA,"jane and steel, Canada",Apartment,1400.0,1,1,43.775533,-79.520924,1.0,1.0,1.0,1.0,1.0,0,0.0,700,0.0,0.0,41,87,52,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/2c4AAOSwyelfDbVb/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/WeUAAOSwJi9fDbVd/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/yaEAAOSwqLBfDbVe/$_2.JPG
2,"
                            Basement apartment for rent 
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-apartment-for-rent/1512091818?null&siteLocale=en_CA,"M6E 4J3, Canada",Apartment,1495.0,2,1,43.6896016,-79.4541273,1.0,1.0,1.0,1.0,0.0,3+,0.0,1150,0.0,1.0,43,71,49,https://i.ebayimg.com/00/s/MTYwMFg3Mzk=/z/71IAAOSwy8BfDayq/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFg3Mzk=/z/6EkAAOSwKjRfDayr/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFg3Mzk=/z/xO0AAOSwoetfDays/$_2.JPG
3,"
                            St Clair West - Second Month Free!!!!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/st-clair-west-second-month-free/1512090466?null&siteLocale=en_CA,", Toronto M6E 3H4 ON, Canada",Apartment,2450.0,3,1,43.6802724,-79.4406767,0.0,1.0,1.0,1.0,1.0,1,0.0,1000,0.0,0.0,86,79,74,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/FOYAAOSw82VfDapW/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/EtwAAOSwcT1fDapC/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/oSAAAOSwx65fDapM/$_2.JPG
4,"
                            Prince Arthur - Studio Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/prince-arthur-studio-apartment-for-rent/1512075040?null&siteLocale=en_CA,"20 Prince Arthur Avenue, Toronto, ON, M5R 1B1",Apartment,1700.0,1,1,43.6698865,-79.396487,0.0,1.0,1.0,1.0,1.0,0,1.0,500,0.0,0.0,96,99,99,,,
5,"
                            Cloisters of the Don - Two Bedroom Apartment for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/cloisters-of-the-don-two-bedroom-apartment-for-rent/1512074625?null&siteLocale=en_CA,"10 Roanoke Road, Toronto, ON, M3A 1E7",Apartment,2250.0,2,1,43.741706,-79.32838,0.0,0.0,1.0,1.0,1.0,0,1.0,975,0.0,0.0,42,61,56,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/Z0YAAOSw3tZfDXVQ/$_27.JPG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/3z4AAOSwn4hfDXVO/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/eJoAAOSwYdBfDXVO/$_2.JPG
6,"
                            Parfait at Atria #3994 - Luxury Condo for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/parfait-at-atria-3994-luxury-condo-for-rent/1512075241?null&siteLocale=en_CA,"60 Ann OReilly Road, Toronto, ON, M2J 0C8",Apartment,1895.0,1,1,43.77407,-79.32932,0.0,0.0,0.0,0.0,0.0,0,1.0,580,0.0,0.0,64,64,50,https://i.ebayimg.com/00/s/OTY4WDY0Mw==/z/oh8AAOSwp1VfEbVl/$_27.JPG,https://i.ebayimg.com/00/s/OTY4WDY0Mw==/z/lOEAAOSwLoZfEbVl/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDk3NA==/z/Yn4AAOSwdwpfEbVl/$_2.JPG
7,"
                            BEACH LIVING - 2 bedroom unit available NOW in the beach
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beach-living-2-bedroom-unit-available-now-in-the-beach/1512079417?null&siteLocale=en_CA,"223 Woodbine Ave, Toronto, ON M4L 3P3, Canada",Apartment,2195.0,2,1,43.6694342,-79.3056711,0.0,0.0,1.0,1.0,0.0,1,0.0,650,0.0,0.0,85,71,74,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/S90AAOSwC-tfDZSt/$_27.JPG,https://i.ebayimg.com/00/s/MzEzWDgwMA==/z/dAYAAOSwaSpfDZSy/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/Dp8AAOSwt1tfDZTA/$_2.JPG
8,"
                            BEACH LIVING - 1 Bedroom Available September 1st in the beach
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/beach-living-1-bedroom-available-september-1st-in-the-beach/1512079255?null&siteLocale=en_CA,"223 Woodbine Ave, Toronto, ON M4L 3P3, Canada",Apartment,1795.0,1,1,43.6694342,-79.3056711,0.0,0.0,1.0,1.0,0.0,1,0.0,600,0.0,0.0,85,71,74,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/BWIAAOSwwB5fDZQh/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/ANEAAOSwn2pfDZQl/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/-IoAAOSwGfZfDZQo/$_2.JPG
9,"
                            Luxury, Brand new 1 brm, Junction / High Park, August 1st.
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-brand-new-1-brm-junction-high-park-august-1st/1512079120?null&siteLocale=en_CA,"49 Hook Ave, Toronto, ON M6P 1T3, Canada",Apartment,1699.0,1,1,43.6658788,-79.4610772,1.0,1.0,1.0,0.0,0.0,0,0.0,450,0.0,1.0,84,74,96,http://img.youtube.com/vi/YWFxlmqS5lQ/0.jpg,https://i.ebayimg.com/00/s/NTE2WDgwMA==/z/U84AAOSwkOVfDZNj/$_2.JPG,https://i.ebayimg.com/00/s/NzIwWDk2MA==/z/urIAAOSwic5fDZNu/$_2.JPG
10,"
                            3 Br. Dundas Street West
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-br-dundas-street-west/1512078262?null&siteLocale=en_CA,"1415 Dundas Street West, m6j1y4, Toronto, ON",Apartment,3300.0,3,2,43.6493531,-79.4291188,0.0,0.0,1.0,1.0,1.0,2,0.0,1600,0.0,1.0,94,97,54,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/FucAAOSwQ7lfDY5C/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/khQAAOSw9jtfDY5o/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/lmEAAOSwoV9fDY54/$_2.JPG
11,"
                            The Danforth, Steps2 Donlands Sbwy 1300SF 3Brs 2Bths 2Levels
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/the-danforth-steps2-donlands-sbwy-1300sf-3brs-2bths-2levels/1512077500?null&siteLocale=en_CA,"M5A2V8, Canada",Apartment,2500.0,3,2,43.6605217,-79.3689071,0.0,0.0,1.0,1.0,0.0,0,0.0,1300,0.0,1.0,90,91,10,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/H6QAAOSwn~tfDYtE/$_27.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/hS8AAOSwhuRfDYtG/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/muIAAOSwve9fDYtI/$_2.JPG
0,"
                            6 BR -  DOWNTOWN STUDENT APARTMENT FOR RENT
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/6-br-downtown-student-apartment-for-rent/1511889379?null&siteLocale=en_CA,"338 Jarvis St, Toronto, ON M4Y 2G6, Canada",Apartment,5250.0,5+,2,43.6628437,-79.3770864,1.0,1.0,1.0,1.0,0.0,0,0.0,1500,0.0,1.0,95,90,99,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/oL8AAOSwuNVfDEyM/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/LkwAAOSwLaFfDEyp/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/3d4AAOSwsJpfDEzJ/$_2.JPG
1,"
                            5 BR - STUDENT APARTMENT IN DOWNTOWN LOCATION
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/5-br-student-apartment-in-downtown-location/1511885862?null&siteLocale=en_CA,"340 Jarvis St, Toronto, ON M4Y 2G6, Canada",Apartment,4250.0,5+,2,43.6628455,-79.3770409,1.0,1.0,1.0,1.0,0.0,0,0.0,1500,0.0,1.0,95,90,99,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/1wUAAOSw3i9fDEFf/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/t-wAAOSwwI5fDEF6/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/SrYAAOSwutFfDEGX/$_2.JPG
2,"
                            4 BR - GREAT STUDENT APARTMENT FOR RENT IN DOWNTOWN
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/4-br-great-student-apartment-for-rent-in-downtown/1511883441?null&siteLocale=en_CA,"336 Jarvis St, Toronto, ON M4Y 2G6, Canada",Apartment,3300.0,4,1,43.6627587,-79.3771555,1.0,1.0,1.0,1.0,0.0,0,0.0,1000,0.0,0.0,95,90,99,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/3PwAAOSwebpfDDej/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/b6YAAOSwLaNfDDex/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/A8wAAOSw6D9fDDfH/$_2.JPG
3,"
                            Basement Apartment For Rent Greenwood And Gerrard
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-apartment-for-rent-greenwood-and-gerrard/1511882175?null&siteLocale=en_CA,", Greenwood And Gerrard M4L 1Y6 ON, Canada",Apartment,1000.0,1,1,43.67091440000001,-79.32800019999999,1.0,1.0,1.0,0.0,0.0,0,0.0,500,0.0,0.0,84,74,85,,,
4,"
                            3 BR - DOWNTOWN STUDENT APARTMENT FOR RENT
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-br-downtown-student-apartment-for-rent/1511882066?null&siteLocale=en_CA,"336 Jarvis St, Toronto, ON M4Y 2G6, Canada",Apartment,2685.0,3,1,43.6627587,-79.3771555,1.0,1.0,1.0,1.0,0.0,0,0.0,1000,0.0,1.0,95,90,99,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/KCQAAOSwo3xfDCoH/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/p9cAAOSw8npfDCpV/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/lpMAAOSwpDNfDCpn/$_2.JPG
5,"
                            Lease Assignment - 2BR Basement Greenwood and Queen $1795 inclus
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/lease-assignment-2br-basement-greenwood-and-queen-1795-inclus/1508890616?null&siteLocale=en_CA,"109 Knox Ave, Toronto, ON M4L 2P1, Canada",Apartment,1795.0,2,1,43.6638252,-79.3256473,1.0,1.0,1.0,0.0,0.0,0,0.0,700,0.0,1.0,78,73,99,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ypQAAOSwfONfC3PB/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/R5MAAOSwzYJfC3PF/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ndsAAOSw0oxfC3PI/$_2.JPG
6,"
                            All-inclusive one-bedroom in Corso Italia!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/all-inclusive-one-bedroom-in-corso-italia/1511854678?null&siteLocale=en_CA,"St Clair Ave W & Caledonia Rd, Toronto, ON M6E 1C7, Canada",Apartment,1900.0,1,1,43.675426,-79.45478,1.0,1.0,1.0,1.0,1.0,1,0.0,650,0.0,1.0,89,76,71,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/SN4AAOSwzdFfC7ns/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/RnMAAOSwIOlfC7tV/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/BTEAAOSwsh1fC7uw/$_2.JPG
7,"
                            Leslieville 2 br -w  balcony & laundry & a/c - internet included
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/leslieville-2-br-w-balcony-laundry-a-c-internet-included/1511877838?null&siteLocale=en_CA,"110 Carlaw Ave, Toronto, ON M4M 2R7, Canada",Apartment,1875.0,2,1,43.6580751,-79.338968,0.0,1.0,1.0,1.0,1.0,0,0.0,650,0.0,1.0,74,81,75,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/yC8AAOSwkjlfC~6z/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/eewAAOSw3O1fC~56/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/xswAAOSwol9fC~6E/$_2.JPG
8,"
                            3 BEDROOMS FOR RENT MAIN FLOOR OF HOUSE - TTC - APARTMENT
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedrooms-for-rent-main-floor-of-house-ttc-apartment/1511869809?null&siteLocale=en_CA,"166 Wallace Ave, Toronto, ON M6H 1V2, Canada",Apartment,2400.0,3,1,43.66281480000001,-79.44319589999999,0.0,0.0,0.0,1.0,0.0,0,0.0,1200,0.0,0.0,78,88,54,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/DRwAAOSwDO9fC9fO/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/3lwAAOSwDTJfC9fS/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/WyEAAOSwyIVfC9fV/$_2.JPG
9,"
                            1 Bedroom Furnished unit available for rent at Bloor & Yonge
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-furnished-unit-available-for-rent-at-bloor-yonge/1511712543?null&siteLocale=en_CA,", M4Y2P3, Toronto, ON",Apartment,2100.0,1,1,43.67159179999999,-79.37867320000001,0.0,1.0,1.0,1.0,1.0,0,0.0,530,1.0,1.0,90,89,74,https://i.ebayimg.com/00/s/NDAzWDgwMA==/z/CE4AAOSw6RNfCx5l/$_27.JPG,https://i.ebayimg.com/00/s/NTE5WDgwMA==/z/pewAAOSwfGFfCx5n/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/ks0AAOSwE6dfCx5p/$_2.JPG
10,"
                            newly renovated 1 bedroom apartment
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-1-bedroom-apartment/1511859479?null&siteLocale=en_CA,"807 Ossington Ave, Toronto, ON M6G 3T8, Canada",Apartment,1250.0,1,1,43.6640097,-79.4262198,1.0,1.0,1.0,1.0,1.0,1,0.0,400,0.0,1.0,87,84,68,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/j~cAAOSw8OVfC8PN/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/c6oAAOSwuB5fC8PF/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/2rUAAOSwQE9fC8PH/$_2.JPG
11,"
                            1BEDROOM  - BAY STREET - 499 SQ FT -2208 - IMMEDIATE  MOVE IN
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1bedroom-bay-street-499-sq-ft-2208-immediate-move-in/1506287823?null&siteLocale=en_CA,"925 Bay Street, Toronto, ON, M5S 3L4",Apartment,2075.0,1,1,43.6641656,-79.3867054,0.0,1.0,1.0,1.0,1.0,0,1.0,499,0.0,1.0,98,95,75,https://i.ebayimg.com/00/s/MTYwMFgxMjM1/z/g2YAAOSwepNe5JbA/$_27.JPG,https://i.ebayimg.com/00/s/MTgwWDE4MA==/z/uisAAOSwpsle5Ja~/$_2.JPG,https://i.ebayimg.com/00/s/MTUwMFgxMjAw/z/Md0AAOSwV49e5JbD/$_2.JPG
12,"
                            LARGE 1 bedroom - 645 sq ft - Bay Street -410  MOVE IN IMMEDIATE
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-1-bedroom-645-sq-ft-bay-street-410-move-in-immediate/1506287819?null&siteLocale=en_CA,"925 Bay Street, Toronto, ON, M5S 3L4",Apartment,2306.0,1,1,43.6641656,-79.3867054,0.0,1.0,0.0,1.0,1.0,0,1.0,645,0.0,1.0,98,95,75,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/w8AAAOSw0rVe5JbB/$_27.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/u70AAOSweRVe5JbA/$_2.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/fmEAAOSw3hBe5JbB/$_2.JPG
